"year","date","mean_coverage","max_coverage","min_coverage","new_net_per_cap","irs_per_cap","scenario"
2012,2012-01-01,0.339436674353553,0.399592631980481,0.281063594653115,0.00663216244280183,0,"to-present"
2012,2012-02-01,0.331472430730892,0.388551298315797,0.275230729645492,0.00621335767399002,0,"to-present"
2012,2012-03-01,0.323760576591165,0.378029412076219,0.270189332976411,0.00656556498774135,0,"to-present"
2012,2012-04-01,0.316138770302963,0.368286172670962,0.265637651125749,0.00656012493755859,0,"to-present"
2012,2012-05-01,0.309014477648631,0.358313427342408,0.261078955602253,0.00683777532747624,0,"to-present"
2012,2012-06-01,0.302260362901401,0.349191537240913,0.256741042964053,0.00672135793540251,0,"to-present"
2012,2012-07-01,0.295889211413407,0.340262111713033,0.252758195504719,0.00672025729393134,0,"to-present"
2012,2012-08-01,0.289870791775983,0.333259870798527,0.248108061595905,0.00680512551002115,0,"to-present"
2012,2012-09-01,0.284176779877745,0.326592714569682,0.244183666900956,0.0066389848677627,0,"to-present"
2012,2012-10-01,0.278983349315933,0.319702623872998,0.240340877628792,0.00698779746099556,0,"to-present"
2012,2012-11-01,0.273897835889158,0.311242089131406,0.235613792407749,0.00647028162987417,0,"to-present"
2012,2012-12-01,0.269014097449714,0.305435797433508,0.232784601478879,0.00703115596729656,0,"to-present"
2013,2013-01-01,0.264541907433829,0.299226166074727,0.229244546763226,0.00748602081331026,0,"to-present"
2013,2013-02-01,0.260658032731214,0.293760255946387,0.226744568604765,0.00671515541046151,0,"to-present"
2013,2013-03-01,0.257016007868424,0.289999869913867,0.223489942477863,0.00759160696111684,0,"to-present"
2013,2013-04-01,0.253422685413511,0.284648851217987,0.222031242695848,0.00725245713129077,0,"to-present"
2013,2013-05-01,0.250191607613074,0.281525715253709,0.218663567283854,0.00763059609761812,0,"to-present"
2013,2013-06-01,0.247183931242344,0.27771991881338,0.216806411186568,0.00721731727826537,0,"to-present"
2013,2013-07-01,0.244183079346449,0.273291725548748,0.215280827822084,0.00748203108518379,0,"to-present"
2013,2013-08-01,0.241281016024846,0.269788415690356,0.213403479344115,0.00755040232997521,0,"to-present"
2013,2013-09-01,0.238635074237082,0.265951768376976,0.211464778202188,0.00712503236338195,0,"to-present"
2013,2013-10-01,0.23588659102423,0.26241820332988,0.20952746487161,0.0074444884040003,0,"to-present"
2013,2013-11-01,0.233483469244969,0.258292865016735,0.207596436406913,0.00730053789609177,0,"to-present"
2013,2013-12-01,0.231231530017836,0.25512564281989,0.205768361615443,0.00735307546230527,0,"to-present"
2014,2014-01-01,0.228999348055693,0.252582609928921,0.20415211892175,0.00796783766114875,0,"to-present"
2014,2014-02-01,0.227329313173306,0.250305793992839,0.203124072690374,0.00730952430333743,0,"to-present"
2014,2014-03-01,0.225655402979699,0.247741716165589,0.202260590167773,0.00792689923686927,0,"to-present"
