"year","date","mean_coverage","max_coverage","min_coverage","new_net_per_cap","irs_per_cap","scenario"
2012,2012-01-01,0.338484308503673,0.410484327096955,0.269617717644672,0.00602946511617142,0,"to-present"
2012,2012-02-01,0.330821052634662,0.400327477295156,0.263464469587603,0.00653898792801056,0,"to-present"
2012,2012-03-01,0.322884660038779,0.391042356026422,0.256881687304252,0.00653758966439235,0,"to-present"
2012,2012-04-01,0.315078782199397,0.383998519960512,0.250015433743025,0.00646414489470675,0,"to-present"
2012,2012-05-01,0.308155753354526,0.373166697475063,0.247451139514393,0.00671421697058574,0,"to-present"
2012,2012-06-01,0.301340924375865,0.363372009638161,0.244917795037915,0.00689459158172044,0,"to-present"
2012,2012-07-01,0.295521455047016,0.358358498579518,0.242062161482534,0.0072292968376205,0,"to-present"
2012,2012-08-01,0.289474529969119,0.349120745543919,0.237825931368448,0.00712678995402252,0,"to-present"
2012,2012-09-01,0.284077955164068,0.34495110628893,0.23181815318181,0.00715723400242508,0,"to-present"
2012,2012-10-01,0.27940337212031,0.33591496984388,0.228783560834217,0.00696841359294214,0,"to-present"
2012,2012-11-01,0.274219600571488,0.325731082952381,0.224442276053752,0.00647305343922976,0,"to-present"
2012,2012-12-01,0.268743074699736,0.31689157380349,0.220226209442089,0.00704938241161109,0,"to-present"
2013,2013-01-01,0.264261336414133,0.313653244515698,0.214287637709869,0.00747295868596104,0,"to-present"
2013,2013-02-01,0.260786886374891,0.307420919733938,0.211833632740466,0.00718177084014485,0,"to-present"
2013,2013-03-01,0.257163861077626,0.300535794048621,0.20726076607619,0.00750423020300776,0,"to-present"
2013,2013-04-01,0.25323973383983,0.295047808596337,0.206629612562287,0.00712482832409442,0,"to-present"
2013,2013-05-01,0.250185605708917,0.29042385639606,0.207764596155861,0.00786266955929875,0,"to-present"
2013,2013-06-01,0.247331866456628,0.287359533363911,0.207385502252119,0.00760938181462186,0,"to-present"
2013,2013-07-01,0.244726034987654,0.282235038159371,0.207786408081779,0.00732461603061905,0,"to-present"
2013,2013-08-01,0.241701134115591,0.277931808350363,0.204027708247293,0.00766715323212489,0,"to-present"
2013,2013-09-01,0.23910789164193,0.275620980945316,0.200427426337214,0.00719399167732203,0,"to-present"
2013,2013-10-01,0.23623670556047,0.27119697502686,0.195673560852984,0.00794710286500066,0,"to-present"
2013,2013-11-01,0.234345747213949,0.266952624067892,0.190603587787654,0.00734480638196262,0,"to-present"
2013,2013-12-01,0.232637571334639,0.26591627833453,0.187345070520757,0.0072507183460265,0,"to-present"
2014,2014-01-01,0.230070535374987,0.264936030553628,0.183554486438569,0.00823485486666841,0,"to-present"
2014,2014-02-01,0.229226885993595,0.259800491989473,0.183545503253645,0.00732906877995889,0,"to-present"
2014,2014-03-01,0.227093731361273,0.256890288037949,0.183451145075678,0.00782112665499452,0,"to-present"
2014,2014-04-01,0.225759455626194,0.250014676301333,0.183717777940828,0.00761890739003061,0,"to-present"
2014,2014-05-01,0.224372127360107,0.249444361205434,0.183717216718649,0.00825485803287251,0,"to-present"
2014,2014-06-01,0.223182489086638,0.245964931060418,0.18733308587244,0.00837041499286788,0,"to-present"
2014,2014-07-01,0.473435220683556,0.535698912379505,0.396382573423023,0.70606860005653,0,"to-present"
2014,2014-08-01,0.678235282434058,0.77915651556958,0.559225709415655,0.00870912078160629,0,"to-present"
2014,2014-09-01,0.676523591924904,0.767984007102654,0.560792628925131,0.00784589942071171,0,"to-present"
2014,2014-10-01,0.672604315557535,0.76497155288165,0.558501605556523,0.00879580929945934,0,"to-present"
2014,2014-11-01,0.666918754574173,0.757835960586728,0.547193889955824,0.00792116392095341,0,"to-present"
2014,2014-12-01,0.658235062748981,0.752917849276874,0.544058283391833,0.00798009442860361,0,"to-present"
2015,2015-01-01,0.647329497019148,0.741536773626885,0.536819247972781,0.00871288151587058,0,"to-present"
2015,2015-02-01,0.636060984798821,0.727292336617222,0.529649685012918,0.00868609278456813,0,"to-present"
2015,2015-03-01,0.62275726111055,0.710744748166803,0.518258813335825,0.00909915638648896,0,"to-present"
2015,2015-04-01,0.608246797437704,0.695352525267349,0.507324107002736,0.00849865259500823,0,"to-present"
2015,2015-05-01,0.593191930156822,0.676636340520735,0.494442842294419,0.00925141151170733,0,"to-present"
2015,2015-06-01,0.577501114212289,0.659016499725813,0.481348427601227,0.00944277507091191,0,"to-present"
2015,2015-07-01,0.562693109275033,0.640767018760013,0.467081260273246,0.00798210735717716,0,"to-present"
2015,2015-08-01,0.546733233828964,0.620466902866599,0.456564425279393,0.00904532809802033,0,"to-present"
2015,2015-09-01,0.531858239569317,0.605838645114218,0.44195839192928,0.00857572231979423,0,"to-present"
2015,2015-10-01,0.517102889338544,0.587100229785152,0.428826495431652,0.00904295562196729,0,"to-present"
2015,2015-11-01,0.503142148529272,0.569127361439891,0.415229352929003,0.0088502586019362,0,"to-present"
2015,2015-12-01,0.489497981846156,0.554939750362105,0.405422940554189,0.00881544670712688,0,"to-present"
2016,2016-01-01,0.4768700659467,0.538291163341792,0.397826692212771,0.0094969069003674,0,"to-present"
2016,2016-02-01,0.464802451483113,0.531735849968743,0.390143973185805,0.00859191227838592,0,"to-present"
2016,2016-03-01,0.45337411929026,0.514690646702466,0.3820627053787,0.00855919245679963,0,"to-present"
2016,2016-04-01,0.442126613163123,0.497192215255278,0.367812947305232,0.00943115748559404,0,"to-present"
2016,2016-05-01,0.432270374476864,0.484400149774137,0.356093884365783,0.0101434836144907,0,"to-present"
2016,2016-06-01,0.422221451878774,0.478735978875822,0.349958423834351,0.00918698021423206,0,"to-present"
2016,2016-07-01,0.413422851721402,0.470727053817039,0.346192352653163,0.0099570467817589,0,"to-present"
2016,2016-08-01,0.404140431884685,0.461611880935732,0.34069992637273,0.0097097104903433,0,"to-present"
2016,2016-09-01,0.39495085219023,0.454381166876955,0.33015886953291,0.00897669518644521,0,"to-present"
2016,2016-10-01,0.386044688338869,0.441564839417335,0.321256491795645,0.00947526666246513,0,"to-present"
2016,2016-11-01,0.378317241348828,0.423704930985097,0.316680367413123,0.00865291131044863,0,"to-present"
2016,2016-12-01,0.370181117963019,0.41567126564478,0.308667688984033,0.00980733731794855,0,"to-present"
2017,2017-01-01,0.363021179615664,0.404837954792548,0.30798993540067,0.0111700055783585,0,"to-present"
2017,2017-02-01,0.357716937643777,0.40126057511614,0.304057407079011,0.0102353347145604,0,"to-present"
2017,2017-03-01,0.352012063480411,0.389991489384291,0.299397879331032,0.0101716873703642,0,"to-present"
2017,2017-04-01,0.346730922294595,0.387009768717785,0.29946941078481,0.0102474166253491,0,"to-present"
2017,2017-05-01,0.341303800588837,0.379296409001207,0.295964713246358,0.010912700991055,0,"to-present"
2017,2017-06-01,0.336223849768536,0.377960725383427,0.291130312080925,0.0107584598362194,0,"to-present"
2017,2017-07-01,0.331721664096043,0.368242798464387,0.293292705452568,0.0100016023933143,0,"to-present"
2017,2017-08-01,0.32646400317565,0.35747657694437,0.287612469381736,0.00994868378759184,0,"to-present"
2017,2017-09-01,0.475859712642861,0.524373883555784,0.413632075387819,0.704686592206093,0,"to-present"
2017,2017-10-01,0.705895170213794,0.795185185947718,0.600476557217771,0.0104702239745645,0,"to-present"
2017,2017-11-01,0.704177418680049,0.796883837977946,0.598186096847441,0.0107811882848252,0,"to-present"
2017,2017-12-01,0.701302979525017,0.790164506569087,0.594762182386388,0.0107643107053795,0,"to-present"
2018,2018-01-01,0.696028062509641,0.783798025275414,0.591326499348219,0.0103096024434792,0,"to-present"
2018,2018-02-01,0.688080113860629,0.783870651191734,0.588692079691854,0.00955938684961181,0,"to-present"
2018,2018-03-01,0.678348167052358,0.763846382447614,0.580926249943096,0.00934512578962959,0,"to-present"
2018,2018-04-01,0.665451574562957,0.748775253655171,0.571039331815445,0.0104033645067309,0,"to-present"
2018,2018-05-01,0.652148002090471,0.734798916338787,0.558240027290844,0.0100122598406204,0,"to-present"
2018,2018-06-01,0.636945092885398,0.717861657544294,0.545016077619823,0.00971773364590123,0,"to-present"
2018,2018-07-01,0.621133667445324,0.696794795805433,0.533079295861636,0.00989912079028844,0,"to-present"
2018,2018-08-01,0.604768223668063,0.680439809696887,0.517501738072164,0.0097740767401719,0,"to-present"
2018,2018-09-01,0.589838021317316,0.661229066797954,0.505681631375505,0.00963820972411488,0,"to-present"
2018,2018-10-01,0.574060639826643,0.640753269613526,0.488346188723535,0.0100946883063946,0,"to-present"
2018,2018-11-01,0.558088375700645,0.620835796337363,0.482784303324068,0.00913894469712042,0,"to-present"
2018,2018-12-01,0.542565179781498,0.603410137242409,0.46697712660677,0.0103743324760449,0,"to-present"
2019,2019-01-01,0.527771151452328,0.58706644729172,0.452390861333223,0.0103002629366431,0,"to-present"
2019,2019-02-01,0.513786953916353,0.570732847574083,0.442568782481674,0.00964367401936504,0,"to-present"
2019,2019-03-01,0.500376357462418,0.560470447969963,0.430203478445291,0.00969605326120838,0,"to-present"
2019,2019-04-01,0.487798038140242,0.544017050244124,0.424045366799296,0.0106142438442627,0,"to-present"
2019,2019-05-01,0.475471685616669,0.533794365465761,0.415680915740568,0.0109582233453362,0,"to-present"
2019,2019-06-01,0.462721521360395,0.519574926786799,0.402081738491366,0.00973626138057685,0,"to-present"
2019,2019-07-01,0.450865567712456,0.506166970300272,0.390219147154713,0.0108386961516496,0,"to-present"
2019,2019-08-01,0.440079447135391,0.488686075667593,0.381786790998012,0.0101977126241606,0,"to-present"
2019,2019-09-01,0.42983170037278,0.471796569910197,0.376650472213283,0.00978714174659991,0,"to-present"
2019,2019-10-01,0.420311318366656,0.463459452748009,0.369433942115696,0.0102263401901123,0,"to-present"
2019,2019-11-01,0.410576081144715,0.454911340815052,0.364908569416385,0.0105793703116542,0,"to-present"
2019,2019-12-01,0.528812026676703,0.583178464994472,0.469929795317643,0.765576468804618,0,"to-present"
2020,2020-01-01,0.756171025721091,0.829774837146722,0.669160212136616,0.0106259005792631,0,"to-present"
2020,2020-02-01,0.753324967306426,0.828731491799623,0.665151910278901,0.00908582920383891,0,"to-present"
2020,2020-03-01,0.749857752438077,0.825739496446,0.665452143747985,0.0104067747407927,0,"to-present"
2020,2020-04-01,0.743355633947428,0.818024834566038,0.65821030761854,0.00972664008535085,0,"to-present"
2020,2020-05-01,0.734970597698462,0.807966218180986,0.646235619285402,0.0104813517968073,0,"to-present"
2020,2020-06-01,0.72318234907466,0.796715920942138,0.636636959164723,0.00954746950386028,0,"to-present"
2020,2020-07-01,0.709657577465674,0.781672502674471,0.625208932574107,0.00982704124360218,0,"to-present"
2020,2020-08-01,0.693885772717433,0.769145679170203,0.611874464555341,0.0102823629087919,0,"to-present"
2020,2020-09-01,0.67793732745496,0.748359233392577,0.602880200834434,0.00982524967524359,0,"to-present"
2020,2020-10-01,0.660890184048601,0.728561947541261,0.588702349333401,0.00950171023716513,0,"to-present"
2020,2020-11-01,0.64237120520209,0.710181625682779,0.570430800269793,0.00979669856434137,0,"to-present"
2020,2020-12-01,0.624879668413817,0.688776902693316,0.549419943865124,0.00962140743122574,0,"to-present"
2021,2021-01-01,0.608354022820595,0.669442110375117,0.536055659940764,0.010642747676976,0,"BAU"
2021,2021-02-01,0.592218426847834,0.653160262445046,0.521863071870602,0.00964153715473497,0,"BAU"
2021,2021-03-01,0.576191637915819,0.631271235453629,0.509635367587014,0.00988395855948252,0,"BAU"
2021,2021-04-01,0.559448128922999,0.613786892653104,0.49372486135674,0.0101174664848663,0,"BAU"
2021,2021-05-01,0.544040705764593,0.595407890586751,0.482058190760302,0.0106442356615915,0,"BAU"
2021,2021-06-01,0.529063599077879,0.578605539376253,0.469265830458192,0.00951181674820606,0,"BAU"
2021,2021-07-01,0.514256671732561,0.562041265333061,0.458432775712111,0.0101415623007245,0,"BAU"
2021,2021-08-01,0.500297014809543,0.54675496891156,0.45060033271413,0.0105292280335806,0,"BAU"
2021,2021-09-01,0.487775179903874,0.530068013957684,0.437424065019749,0.0102105802603242,0,"BAU"
2021,2021-10-01,0.475350650632871,0.521774061534778,0.426803617011005,0.00969884082350056,0,"BAU"
2021,2021-11-01,0.463334138205486,0.509167253725517,0.415172783219923,0.0100526400718264,0,"BAU"
2021,2021-12-01,0.452099166733066,0.494928559446226,0.40569361440483,0.0112810448376388,0,"BAU"
2022,2022-01-01,0.442366836659061,0.482443276724375,0.398368639019146,0.0110837352984674,0,"BAU"
2022,2022-02-01,0.432501619341232,0.472649846379779,0.383338243035368,0.00941552300906266,0,"BAU"
