"admin_name","pop_size","pfpr_u5","pfpr_all","mortality_pp_u5","mortality_pp_all","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u5","deaths_all","cases_pp_u5","cases_pp_all","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u5","clinical_cases_all","mortality_rate_u5","mortality_rate_all","incidence_u5","incidence_all","frac_u5","pop_size_u5"
"Bubanza",201303.876182995,0.115177654139767,0.169398411921422,0.00111190172084553,0.0018520621686235,1,29.42838636,-3.04668647,1,"Gitega",223.830126340747,372.827293475794,1.2529629261597,3.80243036759032,1,29.42838636,-3.04668647,1,"Gitega",252226.293749536,765443.971911862,2.05666243020495,0.617187192715851,2306.48066317107,1267.50041609082,0.18067348659137,36370.2731743391
"Bugarama",195016.1571555,0.0189664786272805,0.0596219790493429,0.000279911893432042,0.000704575343341512,2,29.4303905,-3.72944816,1,"Gitega",54.5873417992367,137.403575884979,0.117592721439917,1.1341791334935,2,29.4303905,-3.72944816,1,"Gitega",22932.4806446698,221183.256139858,0.526984269950325,0.234807870502892,220.86498325158,378.051321925779,0.176872333468833,34492.9627802179
"Buhiga",277009.19890515,0.0805424210537258,0.160454073112645,0.000792576947548696,0.00163557044889207,3,30.1393365,-3.0502219,1,"Gitega",219.551105311153,453.06805980053,1.00419131094851,3.5441777240125,3,30.1393365,-3.0502219,1,"Gitega",278170.23059336,981769.832106181,1.46412449869895,0.54522804222755,1853.75625765227,1181.41304699796,0.18084991550912,50097.0902172455
"Bururi",161565.439110322,0.033667143938529,0.0870978648813877,0.000401373883356146,0.00107843701869158,4,29.64527524,-4.00189913,1,"Gitega",64.8481477118509,174.238150477732,0.224428878863387,1.62854733317313,4,29.64527524,-4.00189913,1,"Gitega",36259.9503626004,263116.96499606,0.745102951447126,0.359558007018498,416.827670743061,542.851326467627,0.179816177665652,29052.0797036907
"Busoni",218791.205835172,0.337444841532108,0.266026254020676,0.00272251533576961,0.00350711031787804,5,30.25180248,-2.47173859,1,"Gitega",595.662413217781,767.32489544551,3.10059398632269,5.36318368866036,5,30.25180248,-2.47173859,1,"Gitega",678382.697072824,1173417.42635753,5.08333829337473,1.16886699300833,5772.45730420431,1787.76625049144,0.179516067609707,39276.5368991161
"Butezi",125726.232208091,0.240303701635331,0.228032303916953,0.0019292860557425,0.00277696624635452,6,30.17161805,-3.44652457,1,"Gitega",242.561866640114,349.1375031232,2.23390717419917,4.66369367924444,6,30.17161805,-3.44652457,1,"Gitega",280860.732114686,586348.634464093,3.61058162694171,0.925732035864399,4153.36258924114,1554.5799679604,0.179374039256585,22552.0221116766
"Buye",194429.100944065,0.134766412777301,0.180869035046757,0.0011640538009435,0.00202711683880741,7,29.8634721,-2.84840217,1,"Gitega",226.325933967967,394.130504477899,1.48907692769345,4.10338957214971,7,29.8634721,-2.84840217,1,"Gitega",289519.888287988,797818.345336319,2.1695405243824,0.675838445694185,2784.43573568101,1367.73077465774,0.178453587077792,34696.5704957786
"Cankuzo",179215.356633093,0.142115480403947,0.200396691840208,0.00128984255143523,0.0022255084083353,8,30.52891483,-3.14505865,1,"Gitega",231.159592856004,398.845283089758,1.71520159048464,4.8061392759788,8,30.52891483,-3.14505865,1,"Gitega",307390.464736353,861333.964372857,2.40590522394833,0.741773405099294,3203.77573217996,1602.01972980367,0.178654092089749,32017.5568278258
"Cibitoke",305498.934537512,0.132662961157757,0.180036469870633,0.00112661341558886,0.00196546695568272,9,29.19244319,-2.90271457,1,"Gitega",344.179198098065,600.448060829758,1.30422517660513,3.84275683130676,9,29.19244319,-2.90271457,1,"Gitega",398439.401849867,1173958.11765096,2.08565919775543,0.655056518686309,2415.83740904923,1280.9187828902,0.179958275099009,54977.0613039559
"Fota",170992.624432377,0.0166580230857,0.0566182433004767,0.000274402312063651,0.000701665408775135,10,29.67894889,-3.45736142,1,"Gitega",46.9207714900757,119.979609719877,0.171232451791642,1.25028353694395,10,29.67894889,-3.45736142,1,"Gitega",29279.4863198433,213789.26326664,0.502172984975284,0.233897507141812,313.339782364709,416.728221050592,0.182777518273654,31253.6075368488
"Gahombo",256161.000799576,0.0733728126588606,0.147844891395884,0.000585219423207608,0.00125945407868107,11,29.74184956,-3.01315344,1,"Gitega",149.910393136212,322.62301725605,0.839875622613308,3.139230022447,11,29.74184956,-3.01315344,1,"Gitega",215143.380035792,804148.3042901,1.08609228780602,0.419849678988605,1553.68857096715,1046.41699465042,0.179896765752268,46082.5355557079
