"admin_name","pop_size","pfpr_u5","pfpr_all","mortality_pp_u5","mortality_pp_all","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u5","deaths_all","cases_pp_u5","cases_pp_all","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u5","clinical_cases_all","mortality_rate_u5","mortality_rate_all","incidence_u5","incidence_all","frac_u5","pop_size_u5"
"Bubanza",201303.876182995,0.113764898937091,0.173189925887733,0.000838819583015695,0.00147729867237346,1,29.42838636,-3.04668647,1,"Gitega",168.857633479263,297.385949028771,1.24483503833165,3.69135682380332,1,29.42838636,-3.04668647,1,"Gitega",250590.118424569,743084.437006157,1.56590651818824,0.492449665487725,2313.98896420358,1230.46518139638,0.179435589471125,36121.0796857182
"Bugarama",195016.1571555,0.00235569718333815,0.0107536088563027,3.60460096802947e-05,0.000120709336578586,2,29.4303905,-3.72944816,1,"Gitega",7.02955428864103,23.5402709523456,0.0288652735707884,0.275820505855842,2,29.4303905,-3.72944816,1,"Gitega",5629.19472701737,53789.4551166924,0.0662869098432898,0.0402199569793766,53.0011661456266,91.9174019973475,0.17998430045963,35099.8466239579
"Buhiga",277009.19890515,0.0805868939611354,0.149760778165091,0.000632916167207005,0.00130645068090253,3,30.1393365,-3.0502219,1,"Gitega",175.32360045213,361.898856525899,0.917504359410931,3.30286444111,3,30.1393365,-3.0502219,1,"Gitega",254157.147592405,914923.832924186,1.17799568351458,0.435455444315374,1709.59202999595,1100.82605610624,0.179184844983959,49635.8503649499
"Bururi",161565.439110322,0.00760327462764152,0.0288081494424257,0.000111359672684146,0.000353433676290353,4,29.64527524,-4.00189913,1,"Gitega",17.9918744163958,57.1026671062263,0.0909285439495094,0.67637142024554,4,29.64527524,-4.00189913,1,"Gitega",14690.9101308647,109278.245513643,0.202592297154299,0.117906260588752,166.100843157373,225.478494835794,0.181951953396344,29397.1472474612
"Busoni",218791.205835172,0.325046801486234,0.263949382201509,0.00241449711551904,0.00312608593574797,5,30.25180248,-2.47173859,1,"Gitega",528.270735389956,683.960111426671,3.10364628047058,5.26756643763275,5,30.25180248,-2.47173859,1,"Gitega",679050.512190005,1152497.21270655,4.50858673462013,1.04218599663778,5809.52287497934,1755.90453470969,0.178657696149838,39088.7327723569
"Butezi",125726.232208091,0.224300940330734,0.225347566354785,0.00177380922601191,0.00241657446882479,6,30.17161805,-3.44652457,1,"Gitega",223.014350642427,303.82680281561,2.27620208696561,4.60940733909513,6,30.17161805,-3.44652457,1,"Gitega",286178.31213838,579523.417456754,3.26064869018275,0.80538720896306,4183.15364547068,1536.56743538638,0.18132396829905,22797.1793432589
"Buye",194429.100944065,0.122086473966924,0.17192153430607,0.00104339608943055,0.00174588861611089,7,29.8634721,-2.84840217,1,"Gitega",202.866563596535,339.451553978919,1.3160126205881,3.65426060508829,7,29.8634721,-2.84840217,1,"Gitega",255871.150651987,710494.60406263,1.97449995038816,0.581956961887977,2469.2856777825,1218.02533670112,0.177750428393928,34559.8559850538
"Cankuzo",179215.356633093,0.155602055401428,0.210748071733952,0.00107205671901317,0.00185643538895609,8,30.52891483,-3.14505865,1,"Gitega",192.129027228849,332.701730298061,1.70381543482809,4.62086532544247,8,30.52891483,-3.14505865,1,"Gitega",305349.890789685,828130.027252666,1.99425842807947,0.618689614197314,3155.06503538899,1540.31170053479,0.179984411819444,32255.9705526191
"Cibitoke",305498.934537512,0.114434910776768,0.1729730047827,0.000763936592793338,0.00142179928952,9,29.19244319,-2.90271457,1,"Gitega",233.381815152582,434.358168074552,1.24868788459678,3.61607574246422,9,29.19244319,-2.90271457,1,"Gitega",381472.818314217,1104707.28652976,1.43140854436271,0.474033258727014,2327.23378589934,1205.39932834419,0.179236184926452,54756.4635255995
"Fota",170992.624432377,0.00822554612090099,0.0306134246267814,0.000105772595316929,0.00032137467136799,10,29.67894889,-3.45736142,1,"Gitega",18.0863336662654,54.9526984833053,0.10084469243835,0.745976793122456,10,29.67894889,-3.45736142,1,"Gitega",17243.6986201093,127556.529621657,0.192494968187684,0.10714863662352,183.457737886091,248.658167136084,0.182064523206838,31131.6906391667
