"admin_name","pop_size","pfpr_u5","pfpr_all","mortality_pp_u5","mortality_pp_all","node_id.x","lon.x","lat.x","cluster_id.x","seasonality_archetype.x","deaths_u5","deaths_all","cases_pp_u5","cases_pp_all","node_id.y","lon.y","lat.y","cluster_id.y","seasonality_archetype.y","clinical_cases_u5","clinical_cases_all","mortality_rate_u5","mortality_rate_all","incidence_u5","incidence_all","frac_u5","pop_size_u5"
"Bubanza",201303.876182995,0.137714427181214,0.188160849841504,0.00110756734095578,0.00196143297483719,1,29.42838636,-3.04668647,1,"Gitega",222.957598868091,394.844060707868,1.46679759663815,4.19851204023508,1,29.42838636,-3.04668647,1,"Gitega",295272.041779162,845176.747900296,2.06090567098558,0.653843058721221,2724.43132666495,1399.53267910444,0.180140779840982,36263.0372406172
"Bugarama",195016.1571555,0.0240941247316233,0.0753305433856656,0.000349382768313745,0.000823867014718279,2,29.4303905,-3.72944816,1,"Gitega",68.1352848528969,160.667379217533,0.153159752721361,1.42090725917523,2,29.4303905,-3.72944816,1,"Gitega",29868.6264066064,277099.873358707,0.646225663335825,0.274743450019802,282.192231704714,473.727634008507,0.180119579825106,35126.2282859555
"Buhiga",277009.19890515,0.0982854143565791,0.180674808107666,0.000871454259942275,0.00161836761210765,3,30.1393365,-3.0502219,1,"Gitega",241.40084642909,448.302715763981,1.20776057050751,3.9815461251084,3,30.1393365,-3.0502219,1,"Gitega",334560.788105511,1102924.90252018,1.62344488526369,0.539443834484824,2231.77361470187,1327.12056967871,0.180263811675478,49934.734063813
"Busoni",218791.205835172,0.355257687608874,0.274649319623035,0.00280499678109953,0.00371033655528001,5,30.25180248,-2.47173859,1,"Gitega",613.708628100542,811.789008984031,3.30933554046754,5.59561224887557,5,30.25180248,-2.47173859,1,"Gitega",724053.513412084,1224270.75131755,5.14768115604174,1.23694741794041,6066.96828883818,1865.16852754879,0.182337048212055,39893.7426467415
"Butezi",125726.232208091,0.261110423675784,0.239399637651952,0.00205387999666675,0.00288045049845891,6,30.17161805,-3.44652457,1,"Gitega",258.226593388477,362.148188233156,2.34839921837264,4.8259644636714,6,30.17161805,-3.44652457,1,"Gitega",295255.385446418,606750.328787546,3.90353385673422,0.960225583007995,4434.95394480295,1608.76506042286,0.177284058519181,22289.2567081753
"Cankuzo",179215.356633093,0.165269132549624,0.214503124404753,0.00140805764084282,0.00220657776004643,8,30.52891483,-3.14505865,1,"Gitega",252.345552263598,395.452620205373,1.97511626698424,5.08578757173746,8,30.52891483,-3.14505865,1,"Gitega",353971.166179403,911451.233429081,2.58198707733647,0.735540129614362,3632.10198924516,1695.23042347911,0.181360989305479,32502.674377712
"Cibitoke",305498.934537512,0.153893392064287,0.196056746515309,0.00120751288610046,0.00203681093740914,9,29.19244319,-2.90271457,1,"Gitega",368.893900144007,622.243571232843,1.47320853692636,4.11735736598092,9,29.19244319,-2.90271457,1,"Gitega",450063.638382571,1257848.28841735,2.27343714631922,0.67890539733582,2761.63426676591,1372.3447333113,0.177665736649025,54276.6932500995
"Gahombo",256161.000799576,0.0895650495827782,0.16945273571918,0.000722785067448438,0.00145111836579569,11,29.74184956,-3.01315344,1,"Gitega",185.149346240581,371.71993286087,0.981029199655852,3.53019631166412,11,29.74184956,-3.01315344,1,"Gitega",251301.42159745,904298.620214853,1.37201420814555,0.483630137245627,1874.32951213726,1176.64831907326,0.174637685668633,44735.3643381987
"Gihofi",293350.813541338,0.225210516514237,0.23166377178092,0.00187818062261142,0.00273429611720183,13,30.11562611,-3.91875872,1,"Gitega",550.965813620637,802.107990444078,2.1556762519334,4.96337866707295,13,30.11562611,-3.91875872,1,"Gitega",632369.382236406,1456011.16989957,3.41278802846908,0.911446049108116,3887.7169867256,1654.43366851888,0.185003357267586,54270.8853623251
"Gitega",313416.21747821,0.120078230245369,0.173063468489184,0.000989635357683151,0.00172220510448381,14,29.93208819,-3.40581734,1,"Gitega",310.167770487749,539.76700956898,1.17062442340366,3.76966274067766,14,29.93208819,-3.40581734,1,"Gitega",366892.678870784,1181473.43735173,1.80189340057104,0.574251778102571,2135.65732642096,1256.59944425798,0.182695764651897,57259.8155064869
"Kayanza",291321.219954611,0.0188329785534713,0.0712344834368672,0.000332504882823566,0.000932098066276656,18,29.57431919,-2.89999679,1,"Gitega",96.8657281050262,271.539945785049,0.226674693433816,1.68411435549047,18,29.57431919,-2.89999679,1,"Gitega",66035.1482239767,490618.248584556,0.620030578097599,0.310716328900839,422.813782002924,561.387227933812,0.179988307411894,52434.4132927984
"Kibuye",229010.83476279,0.0664918661610286,0.134566952130785,0.000737448807364697,0.00150630631004832,20,29.97990171,-3.64488773,1,"Gitega",168.883766969413,344.960465472624,0.759902315405246,3.17968510111084,20,29.97990171,-3.64488773,1,"Gitega",174025.863589132,728182.3392882,1.37967535708656,0.502075380259089,1413.33728604078,1059.91208781668,0.17916054403714,41029.7057465011
"Kinyinya",335969.532434028,0.361675008732131,0.27780900684247,0.0028201375591499,0.00377155856831854,22,30.41267628,-3.52205978,1,"Gitega",947.480297147232,1267.12876874553,3.69272051796452,5.99462975553801,22,30.41267628,-3.52205978,1,"Gitega",1240641.58583008,2014012.95608322,5.39287394290587,1.25735802710732,7029.83610137388,1998.19622354119,0.175120643982714,58835.2008784183
"Kirundo",256307.246344997,0.352822339679394,0.274787835132157,0.00288571053779367,0.00366834487820537,24,30.06174634,-2.49096793,1,"Gitega",739.628521690636,940.223374376591,3.55968639021554,5.75657481890556,24,30.06174634,-2.49096793,1,"Gitega",912373.416527909,1475451.84021263,5.47678806300252,1.22299076059592,6738.5775876128,1918.86815747402,0.176232236104771,45169.5991532353
"Mabayi",303326.537061169,0.0884470867579063,0.154417949038061,0.000874159414962924,0.00160672351909321,25,29.25327932,-2.76167182,1,"Gitega",265.155748180121,487.36188106128,1.07864194876511,3.63401124785679,25,29.25327932,-2.76167182,1,"Gitega",327180.727047831,1102292.04745374,1.60435168533974,0.535648572169552,1956.66118432534,1211.3386718086,0.183681697207631,55715.533135509
"Makamba",295318.120745996,0.117913344452081,0.167643628011628,0.00101308101654975,0.00189954177812721,26,29.92731052,-4.1790986,1,"Gitega",299.181181970916,560.969108195034,1.00889894455832,3.50332470320393,26,29.92731052,-4.1790986,1,"Gitega",297946.140329581,1034595.26771321,1.87931703094102,0.633177161272704,1876.59714710582,1167.82514270151,0.179213131630146,52924.8852460194
"Mpanda",237180.714274938,0.107491625220631,0.165182849831256,0.000942834699558638,0.0018594913222723,28,29.3715791,-3.19732191,1,"Gitega",223.622207484514,441.035480004593,1.02781692526463,3.58120362281415,28,29.3715791,-3.19732191,1,"Gitega",243778.352478136,849392.433223055,1.73697381946262,0.620033252556851,1877.47775168334,1193.744808539,0.181474593249354,43042.2736496357
"Mukenke",165895.919547284,0.321638081590173,0.265481599012437,0.00237166843336106,0.00326832958859241,29,30.2945314,-2.59545461,1,"Gitega",393.450115613699,542.202542483134,3.94191404127579,6.12469639661083,29,30.2945314,-2.59545461,1,"Gitega",653947.454653798,1016062.14066369,4.38330843032072,1.08923642867106,7309.67526863622,2041.61505965062,0.179853588093524,29836.9763806536
"Murore",149893.801163942,0.33725815655908,0.271320398337683,0.00259992145674971,0.00340804881411247,31,30.73189158,-3.13601584,1,"Gitega",389.712109879908,510.845391299584,3.32555349332864,5.84388365430143,31,30.73189158,-3.13601584,1,"Gitega",498479.854089055,875961.934503069,4.79124546592572,1.13632115857299,6119.61050322796,1948.05603771911,0.180853913925941,27108.8806137357
"Musema",287439.683206241,0.0739502834490866,0.160752048643207,0.000731781893793879,0.00143906315784946,32,29.68877279,-3.1146423,1,"Gitega",210.343155728176,413.643858206021,0.850967192386992,3.41964435738806,32,29.68877279,-3.1146423,1,"Gitega",244601.740198621,982941.490765634,1.36845897187324,0.479741597858642,1596.99394888571,1139.95142908105,0.177197573541062,50933.6144035573
"Mutaho",219384.247581389,0.143352293998963,0.190277699373362,0.00114775854884339,0.00189762903254743,33,29.90982779,-3.2165473,1,"Gitega",251.800145643115,416.309917494017,1.70130751795806,4.40367392203673,33,29.90982779,-3.2165473,1,"Gitega",373240.06973179,966096.689979812,2.15394633140009,0.632619175768649,3185.90447162886,1467.80429910623,0.178991499184904,39267.9153721449
"Nyabikere",282828.083512144,0.134161791363645,0.208073741228566,0.000999890760253184,0.00176798387074601,36,30.10137516,-3.2203545,1,"Gitega",282.797187443909,500.035489843477,1.92742658246306,4.78555098090548,36,30.10137516,-3.2203545,1,"Gitega",545130.366428389,1353488.21247916,1.85820721262858,0.589237114777572,3568.75825705366,1595.18875192836,0.179709559105527,50826.9101906286
"Nyanza-Lac",278570.479522085,0.0537427797259436,0.106682483796426,0.000601768826882344,0.00136184313934404,37,29.69277209,-4.26539196,1,"Gitega",167.635030666057,379.36929636093,0.416108761274136,2.30533236289087,37,29.69277209,-4.26539196,1,"Gitega",115915.617161477,642197.541788292,1.13340536182763,0.454080390485097,786.456045985612,768.460665816437,0.177229227888007,49370.830998091
"Rumonge",321456.915315988,0.0524439424279902,0.122022541363121,0.000627325190603976,0.00137614844389312,38,29.48683067,-3.91706212,1,"Gitega",201.658020671568,442.372433790779,0.413844174169121,2.3318689025373,38,29.48683067,-3.91706212,1,"Gitega",133033.071649898,749595.384330919,1.1726273075583,0.458855107581432,773.188271216212,777.334409946667,0.178802982236334,57477.4551189914
"Rutana",205251.159437843,0.0783876449268125,0.157087949020084,0.000692956151480527,0.00172721113827493,39,30.06662123,-3.8161435,1,"Gitega",142.230053530964,354.512088724885,0.905865655865097,3.81152679454319,39,30.06662123,-3.8161435,1,"Gitega",185929.976161233,782320.293808395,1.268483016264,0.575782573736459,1646.96382939803,1270.47776312303,0.183664395071887,37697.3300359549
"Ruyigi",118387.887266573,0.0666102465071026,0.131299648579803,0.00062690375563534,0.00140901681472458,40,30.33466786,-3.36084579,1,"Gitega",74.2178111491478,166.81052381832,0.734941025972333,3.07034751891135,40,30.33466786,-3.36084579,1,"Gitega",87008.115330392,363491.95593808,1.14889971754545,0.469593427316357,1342.84215681226,1023.46879907359,0.182785287639618,21639.5640270672
"Ryansoro",170536.623649706,0.0330802630340568,0.0853354274933319,0.000399885619979482,0.00102863429679663,42,29.83676162,-3.63821585,1,"Gitega",68.1951434773703,175.419819945986,0.305991549914419,2.0638351050678,42,29.83676162,-3.63821585,1,"Gitega",52182.7657877456,351959.470587999,0.761785552650578,0.342721117780932,571.768769671609,687.867651640582,0.178001734451626,30355.8147971719
"Vumbi",220988.71850429,0.376997213678514,0.280785304870643,0.00311568083842589,0.00409565558703914,43,30.03599031,-2.63887858,1,"Gitega",688.53031575211,905.093679614715,3.72160746713168,5.84025805695417,43,30.03599031,-2.63887858,1,"Gitega",822433.264937426,1290631.14374066,5.71131481343411,1.36503400425959,6813.81496812495,1946.76290358045,0.182054868012922,40232.0719796432
