"year","date","mean_coverage","max_coverage","min_coverage","new_net_per_cap","irs_per_cap","scenario"
2012,2012-01-01,0.162904379371598,0.220223215070655,0.125881587657547,0.00655388980810506,0,"to-present"
2012,2012-02-01,0.157511344882375,0.211186459332702,0.121328995968973,0.00643791527611864,0,"to-present"
2012,2012-03-01,0.152898572148476,0.204650429716598,0.118904050806485,0.00662289556646383,0,"to-present"
2012,2012-04-01,0.148327573626357,0.197354315051742,0.117258721133188,0.00660646811545999,0,"to-present"
2012,2012-05-01,0.144301414090069,0.189969204134806,0.114058680334975,0.00691539392174846,0,"to-present"
2012,2012-06-01,0.141000507038547,0.183723951765372,0.110445898727814,0.00663512752939112,0,"to-present"
2012,2012-07-01,0.137406209788711,0.177404403148405,0.107922073296539,0.00669479115388472,0,"to-present"
2012,2012-08-01,0.134353128396325,0.172852425596421,0.105413710775548,0.00681302775152832,0,"to-present"
2012,2012-09-01,0.131790364362641,0.167581566266417,0.103920065786978,0.00666652784379886,0,"to-present"
2012,2012-10-01,0.129390065977544,0.163701902848221,0.101526714396939,0.00728212568902631,0,"to-present"
2012,2012-11-01,0.127236453753403,0.160802249774275,0.100629812821175,0.0065584365987266,0,"to-present"
2012,2012-12-01,0.125172858414442,0.156944485033349,0.0998401493819197,0.00706363051402633,0,"to-present"
2013,2013-01-01,0.123485735610869,0.15538590643442,0.0984695930169837,0.0072458146410356,0,"to-present"
2013,2013-02-01,0.12215743573944,0.152857760614929,0.0984313911309505,0.00669911111367968,0,"to-present"
2013,2013-03-01,0.121025792888247,0.152500739858891,0.0974184553061068,0.00771873061220063,0,"to-present"
2013,2013-04-01,0.119999858609226,0.15078270291131,0.0967810017133225,0.00716836475436617,0,"to-present"
2013,2013-05-01,0.119051439429524,0.148663435852323,0.0967032226728992,0.00747915081949847,0,"to-present"
2013,2013-06-01,0.117977578701243,0.146246569416281,0.0964296563463459,0.00726780285992777,0,"to-present"
2013,2013-07-01,0.117010597050782,0.145744920155408,0.0947544007046813,0.00736719089320422,0,"to-present"
2013,2013-08-01,0.116262003588144,0.14431097980625,0.0942400744884162,0.00774672474670212,0,"to-present"
2013,2013-09-01,0.115709263437074,0.142610059963929,0.0943644188993677,0.00714223704123192,0,"to-present"
2013,2013-10-01,0.115042947574278,0.141466562442738,0.0952319093184446,0.00764309763067115,0,"to-present"
2013,2013-11-01,0.114576557900276,0.140090877814595,0.0972653261024226,0.00738247232280704,0,"to-present"
2013,2013-12-01,0.113868160344134,0.138773189509648,0.097715463879143,0.0072360595930063,0,"to-present"
2014,2014-01-01,0.113214184344024,0.138535369139772,0.0971482936451768,0.00787014198478342,0,"to-present"
2014,2014-02-01,0.113041839637333,0.136615207629076,0.0972532388224292,0.00739652484450451,0,"to-present"
2014,2014-03-01,0.113022486015342,0.137876196962916,0.0979310033574301,0.00779312470733348,0,"to-present"
2014,2014-04-01,0.112830546481786,0.137155063909505,0.0984474203167225,0.00790936954045766,0,"to-present"
2014,2014-05-01,0.112650131792197,0.135739188882309,0.0973631536610716,0.00823798710786928,0,"to-present"
2014,2014-06-01,0.112956063984984,0.134948610986823,0.0980477368745454,0.00793976072041376,0,"to-present"
2014,2014-07-01,0.402211789846581,0.46889241444217,0.332099015997906,0.69735032260094,0,"to-present"
2014,2014-08-01,0.638216363863468,0.747294725991579,0.518372856365784,0.00814258173748173,0,"to-present"
2014,2014-09-01,0.629512367850078,0.738564060630118,0.507022736717037,0.00790270486551473,0,"to-present"
2014,2014-10-01,0.610176001337894,0.721087773030341,0.4901495262368,0.00847101292127028,0,"to-present"
2014,2014-11-01,0.582836889426761,0.696335758199921,0.467234933496801,0.00789305399334308,0,"to-present"
2014,2014-12-01,0.551347120796028,0.666625585935693,0.43993740275105,0.00820290632521033,0,"to-present"
2015,2015-01-01,0.51778559380397,0.632856064430555,0.412666390225509,0.00874133218769957,0,"to-present"
2015,2015-02-01,0.486258714177003,0.599609016459931,0.387282560797818,0.00797116893074141,0,"to-present"
2015,2015-03-01,0.456026288925407,0.566480299084491,0.361511831127777,0.00884100238427607,0,"to-present"
2015,2015-04-01,0.426124791922966,0.531686010451208,0.33705449875803,0.00845538990636385,0,"to-present"
2015,2015-05-01,0.398448005652438,0.499033788233679,0.315269239785601,0.00885948429946714,0,"to-present"
